country,year,iso_code,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,
Solomon Islands,1971,SLB,0.000001520,0.000012100,0.000013800,0.000000205,
Solomon Islands,1972,SLB,0.000001640,0.000012300,0.000014100,0.000000214,
Solomon Islands,1973,SLB,0.000001770,0.000012400,0.000014400,0.000000224,
Solomon Islands,1974,SLB,0.000001920,0.000012600,0.000014700,0.000000235,
Solomon Islands,1975,SLB,0.000002080,0.000012700,0.000015100,0.000000246,
Solomon Islands,1976,SLB,0.000002260,0.000013000,0.000015500,0.000000258,
Solomon Islands,1977,SLB,0.000002450,0.000013300,0.000016000,0.000000271,
Solomon Islands,1978,SLB,0.000002660,0.000013700,0.000016600,0.000000283,
Solomon Islands,1979,SLB,0.000002860,0.000013900,0.000017100,0.000000296,
Solomon Islands,1980,SLB,0.000003090,0.000014200,0.000017600,0.000000308,
Solomon Islands,1981,SLB,0.000003310,0.000014700,0.000018300,0.000000321,
Solomon Islands,1982,SLB,0.000003510,0.000015100,0.000019000,0.000000335,
Solomon Islands,1983,SLB,0.000003710,0.000015700,0.000019700,0.000000348,
Solomon Islands,1984,SLB,0.000003910,0.000016100,0.000020400,0.000000361,
Solomon Islands,1985,SLB,0.000004100,0.000016700,0.000021200,0.000000374,
Solomon Islands,1986,SLB,0.000004280,0.000017100,0.000021800,0.000000387,
Solomon Islands,1987,SLB,0.000004410,0.000017600,0.000022400,0.000000398,
Solomon Islands,1988,SLB,0.000004530,0.000018100,0.000023100,0.000000409,
Solomon Islands,1989,SLB,0.000004640,0.000018600,0.000023600,0.000000420,
Solomon Islands,1990,SLB,0.000004760,0.000019000,0.000024200,0.000000432,
Solomon Islands,1991,SLB,0.000004880,0.000019600,0.000024900,0.000000444,
Solomon Islands,1992,SLB,0.000005000,0.000020200,0.000025600,0.000000456,
Solomon Islands,1993,SLB,0.000005120,0.000020800,0.000026300,0.000000468,
Solomon Islands,1994,SLB,0.000005220,0.000021300,0.000027100,0.000000481,
Solomon Islands,1995,SLB,0.000005330,0.000021900,0.000027700,0.000000494,
Solomon Islands,1996,SLB,0.000005420,0.000022400,0.000028300,0.000000507,
Solomon Islands,1997,SLB,0.000005500,0.000023000,0.000029000,0.000000520,
Solomon Islands,1998,SLB,0.000005570,0.000023700,0.000029800,0.000000533,
Solomon Islands,1999,SLB,0.000005650,0.000024200,0.000030400,0.000000546,
Solomon Islands,2000,SLB,0.000005720,0.000024800,0.000031100,0.000000560,
Solomon Islands,2001,SLB,0.000005770,0.000025500,0.000031900,0.000000573,
Solomon Islands,2002,SLB,0.000005840,0.000026400,0.000032800,0.000000587,
Solomon Islands,2003,SLB,0.000005920,0.000027300,0.000033800,0.000000600,
Solomon Islands,2004,SLB,0.000006010,0.000028600,0.000035300,0.000000614,
Solomon Islands,2005,SLB,0.000006110,0.000030100,0.000036800,0.000000629,
Solomon Islands,2006,SLB,0.000006230,0.000031200,0.000038100,0.000000643,
Solomon Islands,2007,SLB,0.000006390,0.000032500,0.000039500,0.000000658,
Solomon Islands,2008,SLB,0.000006570,0.000033900,0.000041200,0.000000673,
Solomon Islands,2009,SLB,0.000006750,0.000035700,0.000043100,0.000000688,
Solomon Islands,2010,SLB,0.000006920,0.000037300,0.000044900,0.000000704,
Solomon Islands,2011,SLB,0.000007100,0.000038900,0.000046700,0.000000719,
Solomon Islands,2012,SLB,0.000007290,0.000040200,0.000048200,0.000000735,
Solomon Islands,2013,SLB,0.000007480,0.000042500,0.000050800,0.000000751,
Solomon Islands,2014,SLB,0.000007690,0.000044300,0.000052800,0.000000767,
Solomon Islands,2015,SLB,0.000007890,0.000046300,0.000055000,0.000000782,
Solomon Islands,2016,SLB,0.000008110,0.000048300,0.000057200,0.000000798,
Solomon Islands,2017,SLB,0.000008330,0.000050200,0.000059300,0.000000815,
Solomon Islands,2018,SLB,0.000008560,0.000051900,0.000061300,0.000000833,
Solomon Islands,2019,SLB,0.000008790,0.000053500,0.000063100,0.000000848,
Solomon Islands,2020,SLB,0.000009020,0.000055000,0.000064900,0.000000863,
Solomon Islands,2021,SLB,0.000009280,0.000056400,0.000066600,0.000000879,
Solomon Islands,2022,SLB,0.000009530,0.000057800,0.000068300,0.000000894,
Solomon Islands,2023,SLB,0.000009790,0.000059300,0.000070000,0.000000910,
Solomon Islands,2024,SLB,0.000010100,0.000060600,0.000071600,0.000000925,
Somalia,1850,SOM,,,,,
Somalia,1851,SOM,0.000000896,-0.000000055,0.000000947,0.000000107,
Somalia,1852,SOM,0.000001800,-0.000000111,0.000001900,0.000000216,
Somalia,1853,SOM,0.000002700,-0.000000166,0.000002860,0.000000327,
Somalia,1854,SOM,0.000003610,-0.000000220,0.000003830,0.000000440,
Somalia,1855,SOM,0.000004520,-0.000000273,0.000004800,0.000000554,
Somalia,1856,SOM,0.000005440,-0.000000325,0.000005790,0.000000670,
Somalia,1857,SOM,0.000006370,-0.000000376,0.000006780,0.000000788,
Somalia,1858,SOM,0.000007290,-0.000000426,0.000007770,0.000000906,
Somalia,1859,SOM,0.000008230,-0.000000476,0.000008780,0.000001030,
Somalia,1860,SOM,0.000009170,-0.000000525,0.000009790,0.000001150,
Somalia,1861,SOM,0.000010100,-0.000000574,0.000010800,0.000001270,
Somalia,1862,SOM,0.000011100,-0.000000623,0.000011800,0.000001390,
Somalia,1863,SOM,0.000012100,-0.000000671,0.000012900,0.000001510,
Somalia,1864,SOM,0.000013000,-0.000000720,0.000014000,0.000001630,
Somalia,1865,SOM,0.000014000,-0.000000767,0.000015000,0.000001750,
Somalia,1866,SOM,0.000015100,-0.000000815,0.000016100,0.000001870,
Somalia,1867,SOM,0.000016100,-0.000000862,0.000017200,0.000001990,
Somalia,1868,SOM,0.000017100,-0.000000910,0.000018300,0.000002110,
Somalia,1869,SOM,0.000018200,-0.000000957,0.000019500,0.000002230,
Somalia,1870,SOM,0.000019200,-0.000000997,0.000020600,0.000002350,
Somalia,1871,SOM,0.000020300,-0.000001040,0.000021800,0.000002470,
Somalia,1872,SOM,0.000021400,-0.000001070,0.000023000,0.000002600,
Somalia,1873,SOM,0.000022500,-0.000001110,0.000024200,0.000002740,
Somalia,1874,SOM,0.000023600,-0.000001150,0.000025400,0.000002880,
Somalia,1875,SOM,0.000024800,-0.000001190,0.000026600,0.000003040,
Somalia,1876,SOM,0.000025900,-0.000001230,0.000027900,0.000003200,
Somalia,1877,SOM,0.000027100,-0.000001270,0.000029200,0.000003370,
Somalia,1878,SOM,0.000028200,-0.000001320,0.000030500,0.000003560,
Somalia,1879,SOM,0.000029400,-0.000001360,0.000031800,0.000003740,
Somalia,1880,SOM,0.000030600,-0.000001400,0.000033100,0.000003940,
Somalia,1881,SOM,0.000031800,-0.000001450,0.000034500,0.000004130,
Somalia,1882,SOM,0.000033000,-0.000001490,0.000035900,0.000004330,
Somalia,1883,SOM,0.000034200,-0.000001540,0.000037200,0.000004530,
Somalia,1884,SOM,0.000035400,-0.000001580,0.000038600,0.000004730,
Somalia,1885,SOM,0.000036700,-0.000001630,0.000040000,0.000004930,
Somalia,1886,SOM,0.000037900,-0.000001680,0.000041400,0.000005130,
Somalia,1887,SOM,0.000039100,-0.000001730,0.000042700,0.000005330,
Somalia,1888,SOM,0.000040400,-0.000001780,0.000044100,0.000005540,
Somalia,1889,SOM,0.000041600,-0.000001820,0.000045600,0.000005740,
Somalia,1890,SOM,0.000042900,-0.000001850,0.000047000,0.000005960,
Somalia,1891,SOM,0.000044200,-0.000001870,0.000048500,0.000006180,
Somalia,1892,SOM,0.000045400,-0.000001890,0.000049900,0.000006400,
Somalia,1893,SOM,0.000046700,-0.000001900,0.000051400,0.000006620,
Somalia,1894,SOM,0.000048000,-0.000001930,0.000052900,0.000006840,
Somalia,1895,SOM,0.000049300,-0.000001950,0.000054400,0.000007070,
Somalia,1896,SOM,0.000050600,-0.000001980,0.000055900,0.000007300,
Somalia,1897,SOM,0.000051900,-0.000002000,0.000057400,0.000007530,
Somalia,1898,SOM,0.000053200,-0.000002030,0.000058900,0.000007770,
Somalia,1899,SOM,0.000054500,-0.000002060,0.000060500,0.000008010,
Somalia,1900,SOM,0.000055900,-0.000002090,0.000062000,0.000008250,
Somalia,1901,SOM,0.000057200,-0.000002120,0.000063600,0.000008490,
Somalia,1902,SOM,0.000058500,-0.000002160,0.000065100,0.000008740,
Somalia,1903,SOM,0.000059900,-0.000002190,0.000066700,0.000008990,
Somalia,1904,SOM,0.000061300,-0.000002230,0.000068300,0.000009240,
Somalia,1905,SOM,0.000062700,-0.000002260,0.000069900,0.000009500,
Somalia,1906,SOM,0.000064100,-0.000002290,0.000071500,0.000009760,
Somalia,1907,SOM,0.000065500,-0.000002330,0.000073200,0.000010000,
Somalia,1908,SOM,0.000066900,-0.000002360,0.000074800,0.000010300,
Somalia,1909,SOM,0.000068300,-0.000002400,0.000076500,0.000010600,
Somalia,1910,SOM,0.000069800,-0.000002440,0.000078100,0.000010800,
Somalia,1911,SOM,0.000071300,-0.000002490,0.000080000,0.000011100,
Somalia,1912,SOM,0.000073100,-0.000002530,0.000081900,0.000011400,
Somalia,1913,SOM,0.000074900,-0.000002580,0.000084100,0.000011700,
Somalia,1914,SOM,0.000077000,-0.000002620,0.000086400,0.000012000,
Somalia,1915,SOM,0.000079100,-0.000002660,0.000088800,0.000012400,
Somalia,1916,SOM,0.000081400,-0.000002700,0.000091500,0.000012700,
Somalia,1917,SOM,0.000083900,-0.000002740,0.000094200,0.000013100,
Somalia,1918,SOM,0.000086400,-0.000002770,0.000097200,0.000013500,
Somalia,1919,SOM,0.000089200,-0.000002800,0.000100313,0.000014000,
Somalia,1920,SOM,0.000092000,-0.000002720,0.000103707,0.000014400,
Somalia,1921,SOM,0.000095100,-0.000002580,0.000107350,0.000014800,
Somalia,1922,SOM,0.000098300,-0.000002420,0.000111223,0.000015300,
Somalia,1923,SOM,0.000101728,-0.000002220,0.000115327,0.000015800,
Somalia,1924,SOM,0.000105315,-0.000002010,0.000119640,0.000016300,
Somalia,1925,SOM,0.000109081,-0.000001770,0.000124183,0.000016900,
Somalia,1926,SOM,0.000113028,-0.000001500,0.000128951,0.000017400,
Somalia,1927,SOM,0.000117154,-0.000001210,0.000133940,0.000018000,
Somalia,1928,SOM,0.000121461,-0.000000905,0.000139142,0.000018600,
Somalia,1929,SOM,0.000125950,-0.000000565,0.000144565,0.000019200,
Somalia,1930,SOM,0.000130620,-0.000000216,0.000150184,0.000019800,
Somalia,1931,SOM,0.000135391,0.000000142,0.000155909,0.000020400,
Somalia,1932,SOM,0.000140263,0.000000526,0.000161757,0.000021000,
Somalia,1933,SOM,0.000145239,0.000000931,0.000167720,0.000021600,
Somalia,1934,SOM,0.000150317,0.000001360,0.000173799,0.000022100,
Somalia,1935,SOM,0.000155499,0.000001810,0.000179992,0.000022700,
Somalia,1936,SOM,0.000160744,0.000002280,0.000186259,0.000023200,
Somalia,1937,SOM,0.000166053,0.000002780,0.000192596,0.000023800,
Somalia,1938,SOM,0.000171425,0.000003280,0.000199007,0.000024300,
Somalia,1939,SOM,0.000176863,0.000003810,0.000205491,0.000024800,
Somalia,1940,SOM,0.000182364,0.000004490,0.000212193,0.000025300,
Somalia,1941,SOM,0.000187945,0.000005240,0.000219100,0.000025900,
Somalia,1942,SOM,0.000193604,0.000006010,0.000226247,0.000026600,
Somalia,1943,SOM,0.000199341,0.000006790,0.000233685,0.000027600,
Somalia,1944,SOM,0.000205154,0.000007590,0.000241470,0.000028700,
Somalia,1945,SOM,0.000211020,0.000008400,0.000249594,0.000030200,
Somalia,1946,SOM,0.000216937,0.000009230,0.000258058,0.000031900,
Somalia,1947,SOM,0.000222900,0.000010100,0.000266843,0.000033900,
Somalia,1948,SOM,0.000228908,0.000010900,0.000275894,0.000036000,
Somalia,1949,SOM,0.000234955,0.000011800,0.000285147,0.000038400,
Somalia,1950,SOM,0.000241041,0.000012900,0.000294658,0.000040800,
Somalia,1951,SOM,0.000247174,0.000014000,0.000304274,0.000043100,
Somalia,1952,SOM,0.000253344,0.000015100,0.000313864,0.000045400,
Somalia,1953,SOM,0.000259553,0.000016200,0.000323438,0.000047700,
Somalia,1954,SOM,0.000265808,0.000017400,0.000332972,0.000049800,
Somalia,1955,SOM,0.000272116,0.000018600,0.000342471,0.000051700,
Somalia,1956,SOM,0.000278522,0.000019900,0.000351995,0.000053600,
Somalia,1957,SOM,0.000285035,0.000021200,0.000361566,0.000055300,
Somalia,1958,SOM,0.000291662,0.000022600,0.000371179,0.000056900,
Somalia,1959,SOM,0.000298411,0.000024000,0.000380903,0.000058500,
Somalia,1960,SOM,0.000305291,0.000025000,0.000390335,0.000060100,
Somalia,1961,SOM,0.000311331,0.000025900,0.000399001,0.000061800,
Somalia,1962,SOM,0.000317883,0.000026900,0.000408273,0.000063500,
Somalia,1963,SOM,0.000325212,0.000028000,0.000418457,0.000065300,
Somalia,1964,SOM,0.000333348,0.000029100,0.000429590,0.000067200,
Somalia,1965,SOM,0.000342067,0.000030300,0.000441427,0.000069100,
Somalia,1966,SOM,0.000351425,0.000031500,0.000454023,0.000071100,
Somalia,1967,SOM,0.000361798,0.000032900,0.000467830,0.000073100,
Somalia,1968,SOM,0.000373031,0.000034300,0.000482609,0.000075300,
Somalia,1969,SOM,0.000384414,0.000035700,0.000497618,0.000077500,
Somalia,1970,SOM,0.000396413,0.000037200,0.000513359,0.000079800,
Somalia,1971,SOM,0.000408000,0.000038700,0.000528674,0.000082000,
Somalia,1972,SOM,0.000419851,0.000040200,0.000544327,0.000084200,
Somalia,1973,SOM,0.000431169,0.000041800,0.000559455,0.000086500,
Somalia,1974,SOM,0.000441914,0.000043500,0.000574087,0.000088600,
Somalia,1975,SOM,0.000454522,0.000045300,0.000590822,0.000091000,
Somalia,1976,SOM,0.000466813,0.000047100,0.000607238,0.000093300,
Somalia,1977,SOM,0.000480837,0.000049100,0.000625707,0.000095800,
Somalia,1978,SOM,0.000497054,0.000051000,0.000646486,0.000098500,
Somalia,1979,SOM,0.000512864,0.000052900,0.000666889,0.000101101,
Somalia,1980,SOM,0.000528285,0.000055100,0.000687145,0.000103737,
Somalia,1981,SOM,0.000545606,0.000057200,0.000709279,0.000106485,
Somalia,1982,SOM,0.000563320,0.000059500,0.000732157,0.000109318,
Somalia,1983,SOM,0.000578979,0.000062000,0.000753069,0.000112044,
Somalia,1984,SOM,0.000594205,0.000064600,0.000773612,0.000114843,
Somalia,1985,SOM,0.000609976,0.000067100,0.000794847,0.000117724,
Somalia,1986,SOM,0.000625245,0.000069800,0.000815651,0.000120647,
Somalia,1987,SOM,0.000640829,0.000072400,0.000836900,0.000123694,
Somalia,1988,SOM,0.000657090,0.000074900,0.000858922,0.000126883,
Somalia,1989,SOM,0.000672820,0.000077500,0.000880391,0.000130031,
Somalia,1990,SOM,0.000686646,0.000080100,0.000899616,0.000132895,
Somalia,1991,SOM,0.000696549,0.000082700,0.000914578,0.000135338,
Somalia,1992,SOM,0.000703320,0.000085600,0.000926387,0.000137497,
Somalia,1993,SOM,0.000713173,0.000088700,0.000941812,0.000139949,
Somalia,1994,SOM,0.000726060,0.000092000,0.000960740,0.000142685,
Somalia,1995,SOM,0.000738128,0.000095400,0.000979054,0.000145505,
Somalia,1996,SOM,0.000751294,0.000099000,0.000998679,0.000148395,
Somalia,1997,SOM,0.000763531,0.000102743,0.001017619,0.000151345,
Somalia,1998,SOM,0.000773774,0.000106577,0.001034596,0.000154244,
Somalia,1999,SOM,0.000785304,0.000110552,0.001052995,0.000157140,
Somalia,2000,SOM,0.000797538,0.000114784,0.001072402,0.000160080,
Somalia,2001,SOM,0.000809208,0.000119502,0.001091784,0.000163073,
Somalia,2002,SOM,0.000820600,0.000125049,0.001111756,0.000166107,
Somalia,2003,SOM,0.000833916,0.000131024,0.001134120,0.000169180,
Somalia,2004,SOM,0.000847366,0.000136303,0.001155963,0.000172295,
Somalia,2005,SOM,0.000860541,0.000140953,0.001176974,0.000175479,
Somalia,2006,SOM,0.000872094,0.000145651,0.001196229,0.000178483,
Somalia,2007,SOM,0.000880384,0.000152069,0.001213745,0.000181292,
Somalia,2008,SOM,0.000887918,0.000158098,0.001230127,0.000184112,
Somalia,2009,SOM,0.000896261,0.000164020,0.001247222,0.000186941,
Somalia,2010,SOM,0.000906132,0.000169308,0.001265235,0.000189796,
Somalia,2011,SOM,0.000920360,0.000174781,0.001287802,0.000192661,
Somalia,2012,SOM,0.000937475,0.000181750,0.001314782,0.000195557,
Somalia,2013,SOM,0.000952014,0.000187976,0.001338446,0.000198457,
Somalia,2014,SOM,0.000964154,0.000193734,0.001359247,0.000201359,
Somalia,2015,SOM,0.000974975,0.000199329,0.001378554,0.000204250,
Somalia,2016,SOM,0.000985058,0.000204960,0.001397145,0.000207126,
Somalia,2017,SOM,0.000994298,0.000210790,0.001415065,0.000209977,
Somalia,2018,SOM,0.001003716,0.000216728,0.001433279,0.000212834,
Somalia,2019,SOM,0.001012733,0.000222898,0.001451324,0.000215692,
Somalia,2020,SOM,0.001021664,0.000229216,0.001469453,0.000218574,
Somalia,2021,SOM,0.001029401,0.000235791,0.001486602,0.000221409,
Somalia,2022,SOM,0.001036606,0.000242685,0.001503502,0.000224211,
Somalia,2023,SOM,0.001043029,0.000249776,0.001519807,0.000227002,
Somalia,2024,SOM,0.001048814,0.000257173,0.001535757,0.000229770,
South Africa,1850,ZAF,,,,,
South Africa,1851,ZAF,0.000000328,0.000000668,0.000001580,0.000000580,
South Africa,1852,ZAF,0.000000743,0.000001380,0.000003290,0.000001170,
South Africa,1853,ZAF,0.000001250,0.000002110,0.000005130,0.000001770,
South Africa,1854,ZAF,0.000001840,0.000002870,0.000007080,0.000002370,
South Africa,1855,ZAF,0.000002520,0.000003650,0.000009160,0.000002990,
South Africa,1856,ZAF,0.000003290,0.000004450,0.000011400,0.000003610,
South Africa,1857,ZAF,0.000004150,0.000005270,0.000013700,0.000004240,
South Africa,1858,ZAF,0.000005100,0.000006110,0.000016100,0.000004870,
South Africa,1859,ZAF,0.000006140,0.000006960,0.000018600,0.000005510,
South Africa,1860,ZAF,0.000007260,0.000008010,0.000021400,0.000006150,
South Africa,1861,ZAF,0.000008480,0.000009180,0.000024500,0.000006800,
South Africa,1862,ZAF,0.000009780,0.000010400,0.000027600,0.000007450,
South Africa,1863,ZAF,0.000011200,0.000011700,0.000031000,0.000008100,
South Africa,1864,ZAF,0.000012600,0.000013000,0.000034400,0.000008750,
South Africa,1865,ZAF,0.000014200,0.000014400,0.000038000,0.000009410,
South Africa,1866,ZAF,0.000015900,0.000015800,0.000041800,0.000010100,
South Africa,1867,ZAF,0.000017600,0.000017200,0.000045600,0.000010700,
South Africa,1868,ZAF,0.000019400,0.000018700,0.000049500,0.000011400,
South Africa,1869,ZAF,0.000021400,0.000020200,0.000053600,0.000012100,
South Africa,1870,ZAF,0.000023400,0.000023100,0.000059200,0.000012700,
South Africa,1871,ZAF,0.000025500,0.000026800,0.000065700,0.000013400,
South Africa,1872,ZAF,0.000027800,0.000031000,0.000072900,0.000014100,
South Africa,1873,ZAF,0.000030200,0.000035500,0.000080600,0.000014800,
South Africa,1874,ZAF,0.000032700,0.000040300,0.000088600,0.000015600,
South Africa,1875,ZAF,0.000035400,0.000045300,0.000097100,0.000016400,
South Africa,1876,ZAF,0.000038200,0.000050400,0.000105886,0.000017200,
South Africa,1877,ZAF,0.000041200,0.000055800,0.000115016,0.000018000,
South Africa,1878,ZAF,0.000044300,0.000061200,0.000124460,0.000018900,
South Africa,1879,ZAF,0.000047500,0.000066800,0.000134170,0.000019800,
South Africa,1880,ZAF,0.000050900,0.000071500,0.000143161,0.000020700,
South Africa,1881,ZAF,0.000054300,0.000075800,0.000151715,0.000021700,
South Africa,1882,ZAF,0.000057700,0.000079800,0.000160064,0.000022600,
South Africa,1883,ZAF,0.000061100,0.000083700,0.000168326,0.000023500,
South Africa,1884,ZAF,0.000064600,0.000087500,0.000176561,0.000024500,
South Africa,1885,ZAF,0.000068100,0.000091200,0.000184736,0.000025400,
South Africa,1886,ZAF,0.000071600,0.000094800,0.000192873,0.000026400,
South Africa,1887,ZAF,0.000075200,0.000098400,0.000200983,0.000027400,
South Africa,1888,ZAF,0.000078800,0.000101939,0.000209089,0.000028300,
South Africa,1889,ZAF,0.000082400,0.000105452,0.000217217,0.000029300,
South Africa,1890,ZAF,0.000086100,0.000110037,0.000226512,0.000030300,
South Africa,1891,ZAF,0.000089800,0.000115143,0.000236358,0.000031400,
South Africa,1892,ZAF,0.000093600,0.000120636,0.000246652,0.000032400,
South Africa,1893,ZAF,0.000097600,0.000126904,0.000257988,0.000033500,
South Africa,1894,ZAF,0.000101781,0.000133591,0.000269888,0.000034500,
South Africa,1895,ZAF,0.000106115,0.000140822,0.000282525,0.000035600,
South Africa,1896,ZAF,0.000110634,0.000148585,0.000295890,0.000036700,
South Africa,1897,ZAF,0.000115266,0.000156685,0.000309719,0.000037800,
South Africa,1898,ZAF,0.000120147,0.000165459,0.000324482,0.000038900,
South Africa,1899,ZAF,0.000124952,0.000174102,0.000339052,0.000040000,
South Africa,1900,ZAF,0.000129206,0.000181820,0.000352158,0.000041100,
South Africa,1901,ZAF,0.000133911,0.000190634,0.000366826,0.000042300,
South Africa,1902,ZAF,0.000139126,0.000200465,0.000383034,0.000043400,
South Africa,1903,ZAF,0.000144859,0.000211300,0.000400778,0.000044600,
South Africa,1904,ZAF,0.000150933,0.000222838,0.000419580,0.000045800,
South Africa,1905,ZAF,0.000157397,0.000235105,0.000439517,0.000047000,
South Africa,1906,ZAF,0.000164286,0.000248209,0.000460730,0.000048200,
South Africa,1907,ZAF,0.000171557,0.000262064,0.000483093,0.000049500,
South Africa,1908,ZAF,0.000179056,0.000276109,0.000505891,0.000050700,
South Africa,1909,ZAF,0.000187069,0.000291391,0.000530459,0.000052000,
South Africa,1910,ZAF,0.000195583,0.000307473,0.000556347,0.000053300,
South Africa,1911,ZAF,0.000204033,0.000323374,0.000582015,0.000054600,
South Africa,1912,ZAF,0.000212679,0.000339736,0.000608377,0.000056000,
South Africa,1913,ZAF,0.000221423,0.000357040,0.000635824,0.000057400,
South Africa,1914,ZAF,0.000230022,0.000374221,0.000663052,0.000058800,
South Africa,1915,ZAF,0.000238533,0.000391565,0.000690412,0.000060300,
South Africa,1916,ZAF,0.000247526,0.000410445,0.000719848,0.000061900,
South Africa,1917,ZAF,0.000256750,0.000430357,0.000750607,0.000063500,
South Africa,1918,ZAF,0.000265605,0.000449879,0.000780666,0.000065200,
South Africa,1919,ZAF,0.000274711,0.000469720,0.000811353,0.000066900,
South Africa,1920,ZAF,0.000284850,0.000491616,0.000845180,0.000068700,
South Africa,1921,ZAF,0.000294747,0.000513935,0.000879241,0.000070600,
South Africa,1922,ZAF,0.000303740,0.000534809,0.000911013,0.000072500,
South Africa,1923,ZAF,0.000313315,0.000558080,0.000945828,0.000074400,
South Africa,1924,ZAF,0.000323040,0.000582221,0.000981728,0.000076500,
South Africa,1925,ZAF,0.000332838,0.000607200,0.001018599,0.000078600,
South Africa,1926,ZAF,0.000342729,0.000632810,0.001056254,0.000080700,
South Africa,1927,ZAF,0.000352332,0.000658221,0.001093473,0.000082900,
South Africa,1928,ZAF,0.000361954,0.000683858,0.001130978,0.000085200,
South Africa,1929,ZAF,0.000371483,0.000710330,0.001169257,0.000087400,
South Africa,1930,ZAF,0.000380408,0.000736058,0.001206201,0.000089700,
South Africa,1931,ZAF,0.000388986,0.000760704,0.001241723,0.000092000,
South Africa,1932,ZAF,0.000397105,0.000784564,0.001275997,0.000094300,
South Africa,1933,ZAF,0.000405410,0.000809407,0.001311439,0.000096600,
South Africa,1934,ZAF,0.000414526,0.000836305,0.001349740,0.000098900,
South Africa,1935,ZAF,0.000424314,0.000864449,0.001389956,0.000101193,
South Africa,1936,ZAF,0.000434512,0.000894280,0.001432266,0.000103475,
South Africa,1937,ZAF,0.000445170,0.000924866,0.001475794,0.000105758,
South Africa,1938,ZAF,0.000456806,0.000956427,0.001521282,0.000108049,
South Africa,1939,ZAF,0.000469054,0.000988873,0.001568281,0.000110355,
South Africa,1940,ZAF,0.000481609,0.001024540,0.001618835,0.000112686,
South Africa,1941,ZAF,0.000495510,0.001062854,0.001673557,0.000115193,
South Africa,1942,ZAF,0.000511575,0.001104176,0.001733879,0.000118128,
South Africa,1943,ZAF,0.000527772,0.001146286,0.001795739,0.000121681,
South Africa,1944,ZAF,0.000545640,0.001191114,0.001862733,0.000125978,
South Africa,1945,ZAF,0.000564626,0.001236746,0.001932456,0.000131084,
South Africa,1946,ZAF,0.000584484,0.001282980,0.002004464,0.000137000,
South Africa,1947,ZAF,0.000605587,0.001329413,0.002078665,0.000143665,
South Africa,1948,ZAF,0.000628089,0.001376624,0.002155667,0.000150954,
South Africa,1949,ZAF,0.000652284,0.001425570,0.002236536,0.000158682,
South Africa,1950,ZAF,0.000677136,0.001474847,0.002318582,0.000166599,
South Africa,1951,ZAF,0.000704322,0.001526931,0.002405742,0.000174488,
South Africa,1952,ZAF,0.000734137,0.001582349,0.002498713,0.000182226,
South Africa,1953,ZAF,0.000764904,0.001638554,0.002593178,0.000189720,
South Africa,1954,ZAF,0.000796839,0.001696197,0.002689944,0.000196908,
South Africa,1955,ZAF,0.000831210,0.001758373,0.002793344,0.000203760,
South Africa,1956,ZAF,0.000866879,0.001822659,0.002899813,0.000210276,
South Africa,1957,ZAF,0.000903991,0.001888159,0.003008635,0.000216486,
South Africa,1958,ZAF,0.000943096,0.001956780,0.003122327,0.000222452,
South Africa,1959,ZAF,0.000982945,0.002024874,0.003236086,0.000228266,
South Africa,1960,ZAF,0.001024478,0.002097527,0.003356058,0.000234053,
South Africa,1961,ZAF,0.001065167,0.002165804,0.003471330,0.000240359,
South Africa,1962,ZAF,0.001105326,0.002231992,0.003584079,0.000246761,
South Africa,1963,ZAF,0.001145491,0.002298526,0.003697270,0.000253253,
South Africa,1964,ZAF,0.001184994,0.002368305,0.003813035,0.000259735,
South Africa,1965,ZAF,0.001225294,0.002440637,0.003932221,0.000266290,
South Africa,1966,ZAF,0.001261707,0.002514367,0.004048723,0.000272650,
South Africa,1967,ZAF,0.001298096,0.002591564,0.004168934,0.000279275,
South Africa,1968,ZAF,0.001335147,0.002670248,0.004291402,0.000286007,
South Africa,1969,ZAF,0.001371794,0.002751305,0.004416028,0.000292929,
South Africa,1970,ZAF,0.001409219,0.002835053,0.004544126,0.000299855,
South Africa,1971,ZAF,0.001443282,0.002927314,0.004677127,0.000306531,
South Africa,1972,ZAF,0.001474972,0.003020555,0.004808920,0.000313393,
South Africa,1973,ZAF,0.001507988,0.003114201,0.004942530,0.000320341,
South Africa,1974,ZAF,0.001541366,0.003209333,0.005078182,0.000327482,
South Africa,1975,ZAF,0.001574400,0.003307633,0.005217007,0.000334974,
South Africa,1976,ZAF,0.001608031,0.003409074,0.005359632,0.000342527,
South Africa,1977,ZAF,0.001644079,0.003512873,0.005507291,0.000350338,
South Africa,1978,ZAF,0.001681146,0.003616693,0.005656058,0.000358219,
South Africa,1979,ZAF,0.001724536,0.003727324,0.005818348,0.000366488,
South Africa,1980,ZAF,0.001768275,0.003842233,0.005985258,0.000374749,
South Africa,1981,ZAF,0.001815153,0.003970517,0.006168799,0.000383129,
South Africa,1982,ZAF,0.001866617,0.004108727,0.006366733,0.000391390,
South Africa,1983,ZAF,0.001919611,0.004252296,0.006571178,0.000399271,
South Africa,1984,ZAF,0.001976897,0.004406014,0.006789997,0.000407085,
South Africa,1985,ZAF,0.002034696,0.004568062,0.007017439,0.000414681,
South Africa,1986,ZAF,0.002096079,0.004730556,0.007248820,0.000422185,
South Africa,1987,ZAF,0.002158453,0.004893093,0.007481407,0.000429861,
